page,section,title,url,filename,type
m1,محاضرات عقدية,الإيمان بالله ( 1 ) الوجه الثاني,https://alnajmi.net/files/aleman-bellah-2.MP3,aleman-bellah-2.MP3,audio
m1,محاضرات عقدية,ما هي الدعوة السلفية,https://alnajmi.net/files/alsalafiyyh.MP3,alsalafiyyh.MP3,audio
m1,محاضرات عقدية,سبيل النجاة – الوجه الأول,https://alnajmi.net/files/sabel-alnagah-1.MP3,sabel-alnagah-1.MP3,audio
m1,محاضرات عقدية,سبيل النجاة – الوجه الثاني,https://alnajmi.net/files/sabel-alnagah-2.MP3,sabel-alnagah-2.MP3,audio
m1,محاضرات عقدية,منهج أئمة الدعوة في مسائل التوسل والاستغاثة – 1,https://alnajmi.net/files/Soliciting-1.MP3,Soliciting-1.MP3,audio
m1,محاضرات عقدية,منهج أئمة الدعوة في مسائل التوسل والاستغاثة – 2,https://alnajmi.net/files/Soliciting-2.MP3,Soliciting-2.MP3,audio
m1,محاضرات عقدية,منهج أئمة الدعوة في مسائل التوسل والاستغاثة – 3,https://alnajmi.net/files/Soliciting-3.MP3,Soliciting-3.MP3,audio
m1,محاضرات عقدية,منهج أئمة الدعوة في مسائل التوسل والاستغاثة – 4,https://alnajmi.net/files/Soliciting-4.MP3,Soliciting-4.MP3,audio
m1,محاضرات عقدية,الطائفة الناجية المنصورة,https://alnajmi.net/files/altaifh-almansoura.MP3,altaifh-almansoura.MP3,audio
m1,محاضرات عقدية,الحرص على طلب العلم والصبر عليه,https://alnajmi.net/files/talab-alaelm.MP3,talab-alaelm.MP3,audio
m1,محاضرات عقدية,ثمرات الإيمان باليوم الآخر,https://alnajmi.net/files/mohadaratthamaratalaeman.mp3,mohadaratthamaratalaeman.mp3,audio
m1,محاضرات عقدية,كيف يعبد الانسان ربه على بصيرة,https://alnajmi.net/files/mohadrat-keftabodalensanrabah.mp3,mohadrat-keftabodalensanrabah.mp3,audio
m1,محاضرات فقهية,فضل الصيام الوجه الاول,https://alnajmi.net/files/rmes1.MP3,rmes1.MP3,audio
m1,محاضرات فقهية,فضل الصيام الوجه الثاني,https://alnajmi.net/files/altaifh-almansoura.MP3,altaifh-almansoura.MP3,audio
m1,محاضرات فقهية,من أحكام الصيام – 1,https://alnajmi.net/files/ahkam-asyaam-1.MP3,ahkam-asyaam-1.MP3,audio
m1,محاضرات فقهية,من أحكام الصيام – 2,https://alnajmi.net/files/ahkam-asyaam-2.MP3,ahkam-asyaam-2.MP3,audio
m1,محاضرات فقهية,استقبال شهر رمضان,https://alnajmi.net/files/istqbal-ramadan.MP3,istqbal-ramadan.MP3,audio
m1,محاضرات فقهية,فريضة الحج,https://alnajmi.net/files/al-Hajj.mp3,al-Hajj.mp3,audio
m1,محاضرات منوعة,الإمام أحمد بن حنبل الوجه الاول,https://alnajmi.net/files/emam1.MP3,emam1.MP3,audio
m1,محاضرات منوعة,الإمام أحمد بن حنبل الوجه الثاني,https://alnajmi.net/files/emam2.MP3,emam2.MP3,audio
m1,محاضرات منوعة,التوجيهات المهمة لشباب الأمة 1,https://alnajmi.net/files/toj1.MP3,toj1.MP3,audio
m1,محاضرات منوعة,التوجيهات المهمة لشباب الأمة 2,https://alnajmi.net/files/toj2.MP3,toj2.MP3,audio
m1,محاضرات منوعة,كلمة وعظية في مستشفى الملك فهد بجازان الوجه الاول,https://alnajmi.net/files/kfhj1.MP3,kfhj1.MP3,audio
m1,محاضرات منوعة,كلمة وعظية في مستشفى الملك فهد بجازان الوجه الثاني,https://alnajmi.net/files/kfhj2.MP3,kfhj2.MP3,audio
m1,محاضرات منوعة,محاضرة بالهاتف لأهل السودان,https://alnajmi.net/files/sudan1.MP3,sudan1.MP3,audio
m1,محاضرات منوعة,محاضرة بالهاتف لأهل أمريكا,https://alnajmi.net/files/usa1.MP3,usa1.MP3,audio
m2,لقاءات قرآنية,لقاء مع طلاب المعهد العلمي بصامطة – الوجه الأول,https://alnajmi.net/files/m3had1.MP3,m3had1.MP3,audio
m2,لقاءات قرآنية,لقاء مع طلاب المعهد العلمي بصامطة – الوجه الثاني,https://alnajmi.net/files/m3had2.MP3,m3had2.MP3,audio
m2,لقاءات حديثية,جلسة مع طلبة العلم بالخرج 1416 هـ 1,https://alnajmi.net/files/khraaj1.MP3,khraaj1.MP3,audio
m2,لقاءات حديثية,جلسة مع طلبة العلم بالخرج 1416 هـ 2,https://alnajmi.net/files/khraaj2.MP3,khraaj2.MP3,audio
m2,لقاءات حديثية,لقاء عبر الهاتف مع طلبة العلم في أمريكا,https://alnajmi.net/files/usalga1.MP3,usalga1.MP3,audio
m2,لقاءات عقدية,الأجوبة النافعة عن أسئلة طلاب الجامعة الوجه الاول,https://alnajmi.net/files/ag1.MP3,ag1.MP3,audio
m2,لقاءات عقدية,الأجوبة النافعة عن أسئلة طلاب الجامعة الوجه الثاني,https://alnajmi.net/files/ag2.MP3,ag2.MP3,audio
m2,لقاءات عقدية,اللقاء المفتوح عن الشيعة,https://alnajmi.net/files/sheaa1.MP3,sheaa1.MP3,audio
m2,لقاءات عقدية,أسئلة منهجية مع فضيلة الشيخ أحمد النجمي,https://alnajmi.net/files/aeslahmnhgeyah1.MP3,aeslahmnhgeyah1.MP3,audio
m2,لقاءات عقدية,لقاء مع الشيخ أحمد النجمي 18-1-1419هـ الوجه الاول,https://alnajmi.net/files/leqa1418-1.MP3,leqa1418-1.MP3,audio
m2,لقاءات عقدية,لقاء مع الشيخ أحمد النجمي 18-1-1419هـ الوجه الثاني,https://alnajmi.net/files/leqa1418-2.MP3,leqa1418-2.MP3,audio
m2,لقاءات عقدية,لقاء مع أهل العراق عبر الهاتف,https://alnajmi.net/files/lqa-iraq-1.MP3,lqa-iraq-1.MP3,audio
m2,لقاءات عقدية,لقاء مفتوح مع أهل خميس مشيط – الوجه الأول,https://alnajmi.net/files/Meeting-Khamis-A.MP3,Meeting-Khamis-A.MP3,audio
m2,لقاءات عقدية,لقاء مفتوح مع أهل خميس مشيط – الوجه الثاني,https://alnajmi.net/files/Meeting-Khamis-B.MP3,Meeting-Khamis-B.MP3,audio
m2,لقاءات عقدية,لقاء مفتوح مع أهل الإمارات,https://alnajmi.net/files/meeting-UAE.MP3,meeting-UAE.MP3,audio
m2,لقاءات عقدية,لقاء مفتوح مع أهل أبو عريش,https://alnajmi.net/files/meeting-ABU-Arish.MP3,meeting-ABU-Arish.MP3,audio
m2,لقاءات فقهية,لقاء مفتوح,https://alnajmi.net/files/lqaamftooh.MP3,lqaamftooh.MP3,audio
m2,لقاءات فقهية,الأجوبة السديدة لأهل الحديدة,https://alnajmi.net/files/aj-hodedah-1.MP3,aj-hodedah-1.MP3,audio
m2,لقاءات فقهية,الحج آداب وسلوك – حـ 1,https://alnajmi.net/files/hajj-1.MP3,hajj-1.MP3,audio
m2,لقاءات فقهية,الحج آداب وسلوك – حـ 2,https://alnajmi.net/files/hajj-2.MP3,hajj-2.MP3,audio
m2,لقاءات فقهية,الحج آداب وسلوك – حـ 3,https://alnajmi.net/files/hajj-3.MP3,hajj-3.MP3,audio
m2,لقاءات فقهية,الحج آداب وسلوك – حـ 4,https://alnajmi.net/files/hajj-4.MP3,hajj-4.MP3,audio
m2,لقاءات فقهية,الحج آداب وسلوك – حـ 5,https://alnajmi.net/files/hajj-5.MP3,hajj-5.MP3,audio
m2,لقاءات فقهية,الحج آداب وسلوك – حـ 6,https://alnajmi.net/files/hajj-6.MP3,hajj-6.MP3,audio
m2,لقاءات فقهية,الحج آداب وسلوك – حـ 7,https://alnajmi.net/files/hajj-7.MP3,hajj-7.MP3,audio
m2,لقاءات فقهية,الحج آداب وسلوك – حـ 8,https://alnajmi.net/files/hajj-8.MP3,hajj-8.MP3,audio
m2,لقاءات فقهية,الحج آداب وسلوك – حـ 9,https://alnajmi.net/files/hajj-9.MP3,hajj-9.MP3,audio
m2,لقاءات فقهية,الحج آداب وسلوك – حـ 10,https://alnajmi.net/files/hajj-10.MP3,hajj-10.MP3,audio
m2,لقاءات فقهية,الحج آداب وسلوك – حـ 11,https://alnajmi.net/files/hajj-11.MP3,hajj-11.MP3,audio
m2,لقاءات فقهية,الحج آداب وسلوك – حـ 12,https://alnajmi.net/files/hajj-12.MP3,hajj-12.MP3,audio
m2,لقاءات فقهية,الحج آداب وسلوك – حـ 13,https://alnajmi.net/files/hajj-13.MP3,hajj-13.MP3,audio
m2,لقاءات منوعة,اللقاء المفتوح باالمدينة المنورة الوجه الاول,https://alnajmi.net/files/lqaaa1.MP3,lqaaa1.MP3,audio
m2,لقاءات منوعة,اللقاء المفتوح باالمدينة المنورة الوجه الثاني,https://alnajmi.net/files/leqaaalmadina2.MP3,leqaaalmadina2.MP3,audio
m2,لقاءات منوعة,تراجم العلماء عبر إذاعة القرآن الكريم,https://alnajmi.net/files/trajeeem1.MP3,trajeeem1.MP3,audio
m2,لقاءات منوعة,لقاء مفتوح بجامع الدحمان بأحد المسارحة الوجة الاول,https://alnajmi.net/files/dahman1.MP3,dahman1.MP3,audio
m2,لقاءات منوعة,لقاء مفتوح بجامع الدحمان بأحد المسارحة الوجة الثاني,https://alnajmi.net/files/leqaaaldahman2.MP3,leqaaaldahman2.MP3,audio
m2,لقاءات منوعة,لقاء مع أهل الكويت,https://alnajmi.net/files/kueet.MP3,kueet.MP3,audio
m2,لقاءات منوعة,نصائح وتوجيهات لحرس الحدود,https://alnajmi.net/files/haras.MP3,haras.MP3,audio
m3,خطب قرآنية,قوله تعالى : ولا تحسبنَّ الله غافلاً عما يعمل الظالمون,https://alnajmi.net/files/aljomoaa-9.MP3,aljomoaa-9.MP3,audio
m3,خطب قرآنية,قوله تعالى : يا ايها الذين امنوا اتقو الله وكونوا مع الصادقين,https://alnajmi.net/files/sermon-1.MP3,sermon-1.MP3,audio
m3,خطب قرآنية,قوله تعالى : واتل عليهم نبأ ابني آدم بالحق,https://alnajmi.net/files/sermon-2.MP3,sermon-2.MP3,audio
m3,خطب قرآنية,قوله تعالى : ولله الأسماء الحسنى فادعوه بها,https://alnajmi.net/files/Friday-sermon2.MP3,Friday-sermon2.MP3,audio
m3,خطب حديثية,ذاق طعم الإيمان,https://alnajmi.net/files/Friday-sermon1.MP3,Friday-sermon1.MP3,audio
m3,خطب عقدية,الشفاعة – ومن نواقض الإسلام : الرد على القائلين بوحدة الأديان,https://alnajmi.net/files/k-j-ashfaah-w-2.MP3,k-j-ashfaah-w-2.MP3,audio
m3,خطب عقدية,من نواقض الإسلام : مظاهرة المشركين على المسلمين,https://alnajmi.net/files/k-j-nwaketh-1.MP3,k-j-nwaketh-1.MP3,audio
m3,خطب عقدية,من نواقض الإسلام : من اعتقد أن هدي غير النبي أكمل من هديه,https://alnajmi.net/files/kj-nwaketh-mnetkad.MP3,kj-nwaketh-mnetkad.MP3,audio
m3,خطب عقدية,من نواقض الإسلام : السحر تعلمه وتعليمه,https://alnajmi.net/files/kj-nwaketh-aseher.MP3,kj-nwaketh-aseher.MP3,audio
m3,خطب عقدية,من نواقض الإسلام : من الكفر الإعراض الكلي عن دين الله والإستهزاء بالدين,https://alnajmi.net/files/kj-nwaketh-menalkofr.MP3,kj-nwaketh-menalkofr.MP3,audio
m3,خطب فقهية,المعاملة – الصلاة واستغلال الإجازة,https://alnajmi.net/files/k-j-almoamlah-asllah-1.MP3,k-j-almoamlah-asllah-1.MP3,audio
m3,خطب فقهية,أحكام الوقف,https://alnajmi.net/files/k-j-ahkamalwaqf-2.MP3,k-j-ahkamalwaqf-2.MP3,audio
m3,خطب أخلاقية,الحث على صلة الأرحام والحذر من قطيعتها – من منكرات الأفراح,https://alnajmi.net/files/kj-alhathselaatalrahm.MP3,kj-alhathselaatalrahm.MP3,audio
m3,خطب أخلاقية,الصبر على المصائب – بدع الجنائز,https://alnajmi.net/files/kutbat-jomaa-alsabr-ala-almsaeb.MP3,kutbat-jomaa-alsabr-ala-almsaeb.MP3,audio
m4,فوائد قرآنية,قراءة مرتلة بصوت الشيخ أحمد النجمي رحمه الله,https://alnajmi.net/files/fawaeedmont-2.MP3,fawaeedmont-2.MP3,audio
m4,فوائد عقدية,فوائد منتقاة (1),https://alnajmi.net/files/fawaeedmont-1.MP3,fawaeedmont-1.MP3,audio
m4,فوائد عقدية,الإسلامُ يَعلو ولا يُعلى – فوائد منتقاة ( 2 ),https://alnajmi.net/files/fawaed-twheed2.MP3,fawaed-twheed2.MP3,audio
m4,فوائد عقدية,الدعوة إلى الله وسنة رسوله ﷺ وإلى طريق السلف الصالح,https://alnajmi.net/files/aldaaewa.mp3,aldaaewa.mp3,audio
m4,فوائد عقدية,نصيحة ثمينة في طلب ال علم والحذر من الحربيات,https://alnajmi.net/portal/wp-content/uploads/2022/11/nassehah-fe-talab-alelm.mp3,nassehah-fe-talab-alelm.mp3,audio
m4,فوائد فقهية,فوائد منتقاة (2),https://alnajmi.net/files/fawaeedmuntagah2.MP3,fawaeedmuntagah2.MP3,audio
m4,فوائد فقهية,فوائد منتقاة (3),https://alnajmi.net/files/fawaeedmuntagah3.MP3,fawaeedmuntagah3.MP3,audio
m4,فوائد فقهية,فوائد منتقاة (4) الصلاة قبل غروب الشمس,https://alnajmi.net/files/fawed4.MP3,fawed4.MP3,audio
m4,فوائد فقهية,الهدي والتمتع في الحج,https://alnajmi.net/files/fawaeed-hady-adahy.MP3,fawaeed-hady-adahy.MP3,audio
m4,فوائد فقهية,عدم جواز قتل الصيد داخل حدود الحرم,https://alnajmi.net/files/fawaed-hajj-1.MP3,fawaed-hajj-1.MP3,audio
m4,فوائد شعرية,تضرعٌ إلى الرب الجليل أن يكتب السلامة يوم الرحيل ( قصائد شعرية ) الوجه الأول,https://alnajmi.net/files/tadarrua1.MP3,tadarrua1.MP3,audio
m4,فوائد شعرية,تضرعٌ إلى الرب الجليل أن يكتب السلامة يوم الرحيل ( قصائد شعرية ) الوجه الثاني,https://alnajmi.net/files/tadarrua2.MP3,tadarrua2.MP3,audio
m4,فوائد شعرية,صيحة حق في صماخ الباطل,https://alnajmi.net/files/saihat-haq1.MP3,saihat-haq1.MP3,audio
m4,فوائد شعرية,صيحة حق في صماخ الباطل,https://alnajmi.net/files/saihat-haq2.MP3,saihat-haq2.MP3,audio
messages,,مراسلات من الشيخ أحمد 1,https://alnajmi.net/portal/wp-content/uploads/2019/01/مراسلات-من-الشيخ-أحمد-1.pdf,مراسلات-من-الشيخ-أحمد-1.pdf,pdf
messages,,مراسلات من الشيخ أحمد 2,https://alnajmi.net/portal/wp-content/uploads/2019/01/مراسلات-من-الشيخ-أحمد-2.pdf,مراسلات-من-الشيخ-أحمد-2.pdf,pdf
messages,,مراسلات من الشيخ أحمد 3,https://alnajmi.net/portal/wp-content/uploads/2019/01/مراسلات-من-الشيخ-أحمد-3.pdf,مراسلات-من-الشيخ-أحمد-3.pdf,pdf
messages,,مراسلات من الشيخ أحمد 4,https://alnajmi.net/portal/wp-content/uploads/2019/01/مراسلات-من-الشيخ-أحمد-4.pdf,مراسلات-من-الشيخ-أحمد-4.pdf,pdf
messages,,مراسلات الشيخ أحمد النجمي مع العلماء – رسالة قديمة من الشيخ عبدالله القرعاوي,https://alnajmi.net/portal/wp-content/uploads/2019/01/مراسلات-الشيخ-أحمد-النجمي-مع-العلماء-رسالة-قديمة-من-الشيخ-عبدالله-القرعاوي.pdf,مراسلات-الشيخ-أحمد-النجمي-مع-العلماء-رسالة-قديمة-من-الشيخ-عبدالله-القرعاوي.pdf,pdf
messages,,مراسلات إلى الشيخ أحمد 1,https://alnajmi.net/portal/wp-content/uploads/2019/01/مراسلات-إلى-الشيخ-أحمد-1.pdf,مراسلات-إلى-الشيخ-أحمد-1.pdf,pdf
messages,,مراسلات إلى الشيخ أحمد 2,https://alnajmi.net/portal/wp-content/uploads/2019/01/مراسلات-إلى-الشيخ-أحمد-2.pdf,مراسلات-إلى-الشيخ-أحمد-2.pdf,pdf
messages,,مراسلات إلى الشيخ أحمد 3,https://alnajmi.net/portal/wp-content/uploads/2019/01/مراسلات-إلى-الشيخ-أحمد-3.pdf,مراسلات-إلى-الشيخ-أحمد-3.pdf,pdf
messages,,مراسلات إلى الشيخ أحمد 4,https://alnajmi.net/portal/wp-content/uploads/2019/01/مراسلات-إلى-الشيخ-أحمد-4.pdf,مراسلات-إلى-الشيخ-أحمد-4.pdf,pdf
messages,,مراسلات إلى الشيخ أحمد 5,https://alnajmi.net/portal/wp-content/uploads/2019/01/مراسلات-إلى-الشيخ-أحمد-5.pdf,مراسلات-إلى-الشيخ-أحمد-5.pdf,pdf
messages,,مراسلات فضيلة الشيخ أحمد النجمي مع العلماء,https://alnajmi.net/portal/wp-content/uploads/2019/01/مراسلات-من-الشيخ-أحمد-4.pdf,مراسلات-من-الشيخ-أحمد-4.pdf,pdf
messages,,مراسلات فضيلة الشيخ أحمد النجمي مع المسؤولين,https://alnajmi.net/portal/wp-content/uploads/2019/01/مراسلات-فضيلة-الشيخ-أحمد-النجمي-مع-المسؤولين.pdf,مراسلات-فضيلة-الشيخ-أحمد-النجمي-مع-المسؤولين.pdf,pdf
messages,,مراسلات فضيلة الشيخ أحمد النجمي مع فضيلة الشيخ ابن باز,https://alnajmi.net/portal/wp-content/uploads/2019/01/مراسلات-فضيلة-الشيخ-أحمد-النجمي-مع-فضيلة-الشيخ-ابن-باز.pdf,مراسلات-فضيلة-الشيخ-أحمد-النجمي-مع-فضيلة-الشيخ-ابن-باز.pdf,pdf
messages,,مراسلات فضيلة الشيخ أحمد النجمي مع ولاة الأمر,https://alnajmi.net/portal/wp-content/uploads/2019/01/مراسلات-فضيلة-الشيخ-أحمد-النجمي-مع-ولاة-الأمر.pdf,مراسلات-فضيلة-الشيخ-أحمد-النجمي-مع-ولاة-الأمر.pdf,pdf
